85.500000, 108.000000
63.000000, 180.000000
90.000000, 180.000000
126.000000, 180.000000
180.000000, 162.000000
364.500000, 108.000000
387.000000, 180.000000
360.000000, 180.000000
324.000000, 180.000000
270.000000, 162.000000
535.500000, 108.000000
513.000000, 180.000000
540.000000, 180.000000
576.000000, 180.000000
630.000000, 162.000000
814.500000, 108.000000
837.000000, 180.000000
810.000000, 180.000000
774.000000, 180.000000
720.000000, 162.000000
985.500000, 108.000000
963.000000, 180.000000
990.000000, 180.000000
1026.000000, 180.000000
1080.000000, 162.000000
1264.500000, 108.000000
1287.000000, 180.000000
1260.000000, 180.000000
1224.000000, 180.000000
1170.000000, 162.000000
85.500000, 396.000000
63.000000, 324.000000
90.000000, 324.000000
126.000000, 324.000000
180.000000, 342.000000
364.500000, 396.000000
387.000000, 324.000000
360.000000, 324.000000
324.000000, 324.000000
270.000000, 342.000000
535.500000, 396.000000
513.000000, 324.000000
540.000000, 324.000000
576.000000, 324.000000
630.000000, 342.000000
814.500000, 396.000000
837.000000, 324.000000
810.000000, 324.000000
774.000000, 324.000000
720.000000, 342.000000
985.500000, 396.000000
963.000000, 324.000000
990.000000, 324.000000
1026.000000, 324.000000
1080.000000, 342.000000
1264.500000, 396.000000
1287.000000, 324.000000
1260.000000, 324.000000
1224.000000, 324.000000
1170.000000, 342.000000
85.500000, 468.000000
63.000000, 540.000000
90.000000, 540.000000
126.000000, 540.000000
180.000000, 522.000000
364.500000, 468.000000
387.000000, 540.000000
360.000000, 540.000000
324.000000, 540.000000
270.000000, 522.000000
535.500000, 468.000000
513.000000, 540.000000
540.000000, 540.000000
576.000000, 540.000000
630.000000, 522.000000
814.500000, 468.000000
837.000000, 540.000000
810.000000, 540.000000
774.000000, 540.000000
720.000000, 522.000000
985.500000, 468.000000
963.000000, 540.000000
990.000000, 540.000000
1026.000000, 540.000000
1080.000000, 522.000000
1264.500000, 468.000000
1287.000000, 540.000000
1260.000000, 540.000000
1224.000000, 540.000000
1170.000000, 522.000000
85.500000, 756.000000
63.000000, 684.000000
90.000000, 684.000000
126.000000, 684.000000
180.000000, 702.000000
364.500000, 756.000000
387.000000, 684.000000
360.000000, 684.000000
324.000000, 684.000000
270.000000, 702.000000
535.500000, 756.000000
513.000000, 684.000000
540.000000, 684.000000
576.000000, 684.000000
630.000000, 702.000000
814.500000, 756.000000
837.000000, 684.000000
810.000000, 684.000000
774.000000, 684.000000
720.000000, 702.000000
985.500000, 756.000000
963.000000, 684.000000
990.000000, 684.000000
1026.000000, 684.000000
1080.000000, 702.000000
1264.500000, 756.000000
1287.000000, 684.000000
1260.000000, 684.000000
1224.000000, 684.000000
1170.000000, 702.000000
85.500000, 828.000000
63.000000, 900.000000
90.000000, 900.000000
